446,58:14.5,8.70E+01,C
447,58:14.6,8.71E+01,C
448,58:14.7,8.71E+01,C
449,58:14.9,8.71E+01,C
450,58:15.0,8.72E+01,C
451,58:15.1,8.73E+01,C
452,58:15.3,8.73E+01,C
453,58:15.4,8.74E+01,C
454,58:15.5,8.74E+01,C
455,58:15.7,8.74E+01,C
456,58:15.8,8.75E+01,C
457,58:15.9,8.75E+01,C
458,58:16.1,8.76E+01,C
459,58:16.2,8.76E+01,C
460,58:16.3,8.77E+01,C
461,58:16.5,8.77E+01,C
462,58:16.6,8.77E+01,C
463,58:16.9,8.78E+01,C
464,58:17.0,8.78E+01,C
465,58:17.1,8.79E+01,C
466,58:17.3,8.79E+01,C
467,58:17.4,8.79E+01,C
468,58:17.5,8.80E+01,C
469,58:17.7,8.80E+01,C
470,58:17.8,8.81E+01,C
471,58:17.9,8.81E+01,C
472,58:18.1,8.81E+01,C
473,58:18.2,8.82E+01,C
474,58:18.3,8.82E+01,C
475,58:18.5,8.83E+01,C
476,58:18.6,8.83E+01,C
477,58:18.9,8.83E+01,C
478,58:19.0,8.83E+01,C
479,58:19.1,8.83E+01,C
480,58:19.3,8.83E+01,C
481,58:19.4,8.83E+01,C
482,58:19.5,8.83E+01,C
483,58:19.7,8.83E+01,C
484,58:19.8,8.83E+01,C
485,58:19.9,8.84E+01,C
486,58:20.1,8.84E+01,C
487,58:20.2,8.85E+01,C
488,58:20.3,8.85E+01,C
489,58:20.5,8.85E+01,C
490,58:20.6,8.85E+01,C
491,58:20.7,8.86E+01,C
492,58:20.9,8.86E+01,C
493,58:21.1,8.87E+01,C
494,58:21.3,8.87E+01,C
495,58:21.4,8.87E+01,C
496,58:21.5,8.87E+01,C
497,58:21.7,8.87E+01,C
498,58:21.8,8.87E+01,C
499,58:21.9,8.87E+01,C
500,58:22.1,8.87E+01,C
501,58:22.2,8.87E+01,C
502,58:22.3,8.87E+01,C
503,58:22.5,8.88E+01,C
504,58:22.6,8.87E+01,C
505,58:22.7,8.88E+01,C
506,58:22.9,8.88E+01,C
507,58:23.0,8.88E+01,C
508,58:23.1,8.88E+01,C
509,58:23.4,8.88E+01,C
510,58:23.5,8.89E+01,C
511,58:23.7,8.89E+01,C
512,58:23.8,8.89E+01,C
513,58:23.9,8.89E+01,C
514,58:24.1,8.89E+01,C
515,58:24.2,8.89E+01,C
516,58:24.3,8.89E+01,C
517,58:24.5,8.89E+01,C
518,58:24.6,8.90E+01,C
519,58:24.7,8.90E+01,C
520,58:24.9,8.90E+01,C
521,58:25.0,8.90E+01,C
522,58:25.1,8.90E+01,C
523,58:25.4,8.90E+01,C
524,58:25.5,8.90E+01,C
525,58:25.7,8.91E+01,C
526,58:25.8,8.91E+01,C
527,58:25.9,8.91E+01,C
528,58:26.1,8.91E+01,C
529,58:26.2,8.91E+01,C
530,58:26.3,8.91E+01,C
531,58:26.5,8.91E+01,C
532,58:26.6,8.91E+01,C
533,58:26.7,8.91E+01,C
534,58:26.9,8.91E+01,C
535,58:27.0,8.91E+01,C
536,58:27.1,8.91E+01,C
537,58:27.3,8.91E+01,C
538,58:27.4,8.91E+01,C
539,58:27.7,8.91E+01,C
540,58:27.8,8.91E+01,C
541,58:27.9,8.91E+01,C
542,58:28.1,8.92E+01,C
543,58:28.2,8.92E+01,C
544,58:28.3,8.92E+01,C
545,58:28.5,8.92E+01,C
546,58:28.6,8.92E+01,C
547,58:28.7,8.92E+01,C
548,58:28.9,8.92E+01,C
549,58:29.0,8.92E+01,C
550,58:29.1,8.92E+01,C
551,58:29.3,8.92E+01,C
552,58:29.4,8.92E+01,C
553,58:29.5,8.92E+01,C
554,58:29.7,8.92E+01,C
555,58:29.9,8.92E+01,C
556,58:30.1,8.92E+01,C
557,58:30.2,8.92E+01,C
558,58:30.3,8.92E+01,C
559,58:30.5,8.92E+01,C
560,58:30.6,8.92E+01,C
561,58:30.7,8.92E+01,C
562,58:30.9,8.93E+01,C
563,58:31.0,8.93E+01,C
564,58:31.1,8.93E+01,C
565,58:31.3,8.93E+01,C
566,58:31.4,8.93E+01,C
567,58:31.5,8.93E+01,C
568,58:31.7,8.93E+01,C
569,58:31.9,8.93E+01,C
570,58:32.1,8.93E+01,C
571,58:32.2,8.93E+01,C
572,58:32.3,8.93E+01,C
573,58:32.5,8.93E+01,C
574,58:32.6,8.93E+01,C
575,58:32.7,8.93E+01,C
576,58:32.9,8.93E+01,C
577,58:33.0,8.93E+01,C
578,58:33.1,8.93E+01,C
579,58:33.3,8.93E+01,C
580,58:33.4,8.93E+01,C
581,58:33.5,8.93E+01,C
582,58:33.7,8.93E+01,C
583,58:33.8,8.93E+01,C
584,58:33.9,8.93E+01,C
585,58:34.2,8.93E+01,C
586,58:34.3,8.93E+01,C
587,58:34.5,8.94E+01,C
588,58:34.6,8.94E+01,C
589,58:34.7,8.94E+01,C
590,58:34.9,8.94E+01,C
591,58:35.0,8.94E+01,C
592,58:35.1,8.94E+01,C
593,58:35.3,8.94E+01,C
594,58:35.4,8.94E+01,C
595,58:35.5,8.94E+01,C
596,58:35.7,8.94E+01,C
597,58:35.8,8.94E+01,C
598,58:35.9,8.94E+01,C
599,58:36.1,8.94E+01,C
600,58:36.2,8.94E+01,C
601,58:36.5,8.94E+01,C
602,58:36.6,8.94E+01,C
603,58:36.7,8.94E+01,C
604,58:36.9,8.94E+01,C
605,58:37.0,8.94E+01,C
606,58:37.1,8.94E+01,C
607,58:37.3,8.93E+01,C
608,58:37.4,8.94E+01,C
609,58:37.5,8.94E+01,C
610,58:37.7,8.94E+01,C
611,58:37.8,8.94E+01,C
612,58:37.9,8.94E+01,C
613,58:38.1,8.94E+01,C
614,58:38.2,8.94E+01,C
615,58:38.3,8.94E+01,C
616,58:38.6,8.94E+01,C
617,58:38.7,8.94E+01,C
618,58:38.9,8.94E+01,C
619,58:39.0,8.94E+01,C
620,58:39.1,8.94E+01,C
621,58:39.3,8.94E+01,C
622,58:39.4,8.94E+01,C
623,58:39.5,8.94E+01,C
624,58:39.7,8.94E+01,C
625,58:39.8,8.94E+01,C
626,58:39.9,8.95E+01,C
627,58:40.1,8.95E+01,C
628,58:40.2,8.95E+01,C
629,58:40.3,8.95E+01,C
630,58:40.5,8.95E+01,C
631,58:40.6,8.95E+01,C
632,58:40.9,8.95E+01,C
633,58:41.0,8.94E+01,C
634,58:41.1,8.94E+01,C
635,58:41.3,8.94E+01,C
636,58:41.4,8.94E+01,C
637,58:41.5,8.95E+01,C
638,58:41.7,8.95E+01,C
639,58:41.8,8.95E+01,C
640,58:41.9,8.95E+01,C
641,58:42.1,8.95E+01,C
642,58:42.2,8.94E+01,C
643,58:42.3,8.94E+01,C
644,58:42.5,8.94E+01,C
645,58:42.6,8.94E+01,C
646,58:42.7,8.94E+01,C
647,58:42.9,8.94E+01,C
648,58:43.1,8.94E+01,C
649,58:43.3,8.94E+01,C
650,58:43.4,8.94E+01,C
651,58:43.5,8.94E+01,C
652,58:43.7,8.94E+01,C
653,58:43.8,8.94E+01,C
654,58:43.9,8.94E+01,C
655,58:44.1,8.94E+01,C
656,58:44.2,8.94E+01,C
657,58:44.3,8.94E+01,C
658,58:44.5,8.94E+01,C
659,58:44.6,8.93E+01,C
660,58:44.7,8.94E+01,C
661,58:44.9,8.94E+01,C
662,58:45.1,8.94E+01,C
663,58:45.3,8.94E+01,C
664,58:45.4,8.94E+01,C
665,58:45.5,8.94E+01,C
666,58:45.7,8.94E+01,C
667,58:45.8,8.94E+01,C
668,58:45.9,8.94E+01,C
669,58:46.1,8.94E+01,C
670,58:46.2,8.94E+01,C
671,58:46.3,8.94E+01,C
672,58:46.5,8.94E+01,C
673,58:46.6,8.94E+01,C
674,58:46.7,8.94E+01,C
675,58:46.9,8.95E+01,C
676,58:47.0,8.95E+01,C
677,58:47.1,8.95E+01,C
678,58:47.4,8.95E+01,C
679,58:47.5,8.95E+01,C
680,58:47.7,8.95E+01,C
681,58:47.8,8.95E+01,C
682,58:47.9,8.95E+01,C
683,58:48.1,8.95E+01,C
684,58:48.2,8.95E+01,C
685,58:48.3,8.95E+01,C
686,58:48.5,8.95E+01,C
687,58:48.6,8.95E+01,C
688,58:48.7,8.95E+01,C
689,58:48.9,8.95E+01,C
690,58:49.0,8.95E+01,C
691,58:49.1,8.95E+01,C
692,58:49.3,8.95E+01,C
693,58:49.5,8.95E+01,C
694,58:49.7,8.95E+01,C
695,58:49.8,8.95E+01,C
696,58:49.9,8.95E+01,C
697,58:50.1,8.95E+01,C
698,58:50.2,8.95E+01,C
699,58:50.3,8.95E+01,C
700,58:50.5,8.95E+01,C
701,58:50.6,8.95E+01,C
702,58:50.7,8.95E+01,C
703,58:50.9,8.95E+01,C
704,58:51.0,8.95E+01,C
705,58:51.1,8.95E+01,C
706,58:51.3,8.95E+01,C
707,58:51.4,8.95E+01,C
708,58:51.7,8.95E+01,C
709,58:51.8,8.95E+01,C
710,58:51.9,8.95E+01,C
711,58:52.1,8.95E+01,C
712,58:52.2,8.95E+01,C
713,58:52.3,8.95E+01,C
714,58:52.5,8.95E+01,C
715,58:52.6,8.94E+01,C
716,58:52.7,8.94E+01,C
717,58:52.9,8.94E+01,C
718,58:53.0,8.94E+01,C
719,58:53.1,8.94E+01,C
720,58:53.3,8.94E+01,C
721,58:53.4,8.94E+01,C
722,58:53.5,8.94E+01,C
723,58:53.7,8.94E+01,C
724,58:53.9,8.95E+01,C
725,58:54.1,8.95E+01,C
726,58:54.2,8.95E+01,C
727,58:54.3,8.95E+01,C
728,58:54.5,8.95E+01,C
729,58:54.6,8.95E+01,C
730,58:54.7,8.95E+01,C
731,58:54.9,8.95E+01,C
732,58:55.0,8.95E+01,C
